N_id,Title,Main Genre,Sub Genres,Release Year,Maturity Rating,Original Audio,Recommendations,Recommendation_Count
81755775,Dance Queen,Drama,"Indonesian, Drama",2022,U/A 13+,Indonesian [Original],"81476986, 81327370, 81733653, 81040344, 81786970, 81743706, 81678776, 81260630, 81704426, 81755765, 81327369, 81747921",12
81755776,Susuk,Horror,"Indonesian, Horror",2023,U/A 16+,Indonesian [Original],"81753728, 81735367, 81675814, 81725776, 81734885, 81738677, 81767375, 81751929, 81711292, 81927385, 81738676, 81755768",12
81756336,Maybe Baby 2,Comedy,"Danish, Comedy",2024,U/A 16+,"English, Danish - Audio Description, Danish [Original]","81595480, 81630894, 80063604, 80217525, 81730306, 81323980, 81416676, 81035234, 81664637, 81728301, 81002483, 81522482",12
81756819,Yesterday After Tomorrow,Comedy,"Sci-Fi, Saudi, Middle Eastern, Comedy",2023,U/A 13+,Arabic Saudi Arabia [Original],"81580997, 81675917, 81672746, 81716255, 81613815, 81212780, 81520967, 81724610, 81438813, 81660256, 81711005, 81324382",12
81757014,Untold: Sign Stealer,Documentary,"Documentaries, Sports, US",2024,U/A 13+,"English [Original], English - Audio Description","81733809, 81580141, 81444292, 81048394, 81582794, 81582388, 81572104, 81771021, 81721570, 81582387, 81666858, 81482895",12
81757532,Don'T Die: The Man Who Wants To Live Forever,Documentary,"Documentaries, Science & Nature Docs, US, Lifestyle",2025,U/A 13+,"English [Original], Hindi, English - Audio Description","81436688, 81447086, 81139969, 81312877, 81074662, 81915373, 81157840, 81713263, 81214929, 81133260, 81554996, 81098586",12
81757583,Death Whisperer,Horror,"Thai, Horror, Based on Books",2023,A,Thai [Original],"70032591, 81665508, 81457374, 81641421, 81767375, 81599888, 81908841, 81282019, 81696795, 81034937, 80219131, 81486809",12
81757746,Adam Sandler: Love You,Comedy,Stand-Up Comedy,2024,A,"English [Original], English - Audio Description","81764466, 81708429, 81715819, 81683615, 81771853, 81717103, 21303955, 80183328, 80245104, 81635847, 80224536, 70220030",12
81757940,Langston Kerman: Bad Poetry,Comedy,Stand-Up Comedy,2024,U/A 16+,"English [Original], English - Audio Description","81764466, 81708429, 81684893, 81683615, 81735769, 81696724, 81697660, 81681458, 81757746, 81717103, 81679673, 81691534",12
81758544,Skywalkers: A Love Story,Documentary,"Documentaries, Biographical Documentaries, US",2024,U/A 16+,"English [Original], English - Audio Description","81436688, 81464765, 81586385, 81307163, 81719138, 81254340, 81517219, 81476403, 81630917, 81457004, 81513913, 81681888",12
81758615,Aay,Comedy,"Romantic Comedies, Comedy, Romantic, Telugu-Language",2024,U/A 16+,"Tamil, Malayalam, Telugu [Original], Kannada","81588444, 81942680, 81707601, 81346056, 81177374, 81678103, 81504459, 81918754, 81252029, 81486768, 81682028, 81671559",12
81758866,It'S What'S Inside,Thriller,"Comedy, Thriller, Mystery, US",2024,A,"Hindi - Audio Description, Hindi, English [Original], Tamil, Telugu, English - Audio Description","81342505, 81128579, 81504326, 81727408, 81437281, 81769841, 81555681, 81284730, 81786870, 81592177, 81767564, 81225962",12
81758878,Kevin Hart: The Kennedy Center Mark Twain Prize For American Humor,Comedy,"TV Comedies, Stand-Up Comedy, US TV Shows",2024,U/A 16+,"English [Original], English - Audio Description","80106743, 81708429, 81697662, 81764466, 80174688, 81771853, 81665820, 81577726, 81022398, 80174687, 81717103, 81214015",12
81759076,Family Of Two (A Mother And Son Story),Drama,"Filipino, Drama",2023,U/A 7+,Filipino [Original],"81612937, 81765097, 81687835, 81747923, 81750553, 81597575, 81786970, 81901875, 81919926, 81746999, 81687839, 81724382",12
81759420,The Remarkable Life Of Ibelin,Documentary,"Norwegian, Documentaries",2024,U/A 13+,"Norwegian - Audio Description, English - Dubbed - Audio Description, English [Original]","81681626, 81436688, 81211003, 81586385, 81670964, 81506509, 81591286, 81479059, 81074662, 81513913, 81713263, 81554996",12
81760197,Will & Harper,Documentary,"Documentaries, LGBTQ, Social & Cultural Docs, US",2024,U/A 16+,"English [Original], English - Audio Description","81609333, 81436688, 81711982, 81048394, 81312835, 81654970, 81720500, 81513913, 81713263, 81681888, 81645273, 81766865",12
81760222,The Blind,Drama,"Drama, Based on Real Life, Social Issue Dramas, US",2023,U/A 16+,"Hindi, Telugu, English [Original], Tamil","80081151, 81071970, 80990660, 81915888, 80174972, 81435227, 80200047, 81582058, 81629410, 81696510, 81460842, 80149312",12
81760229,Anyone But You,Comedy,"based on a Play, Romantic Comedies, Comedy, Romantic, US",2023,A,"Hindi, English [Original], Tamil, Telugu, English - Audio Description","81740504, 70167075, 80239019, 81172914, 81728840, 81043665, 81504327, 81747490, 60026122, 60036227, 80184100, 81361154",12
81760372,Shaitaan,Horror,"Hindi-Language, Bollywood, Horror, Thriller",2024,U/A 16+,Hindi [Original],"81029150, 81732726, 81632775, 81586376, 81267359, 81777258, 81243747, 81773534, 80068117, 81681817, 81686134, 80201175",12
81760391,Laapataa Ladies,Comedy,"Hindi-Language, Bollywood, Drama, Comedy, Social Issue Dramas",2024,U/A 13+,"Hindi - Audio Description, English, Hindi [Original]","81631011, 81672746, 81267360, 81122198, 81537953, 81690671, 81773534, 81280352, 81730920, 81731618, 81511260, 81712516",12
81760652,Daughters,Documentary,"Documentaries, US",2024,U/A 13+,"English [Original], English - Audio Description","81436688, 81130130, 81586385, 81719138, 81582794, 81666858, 81074663, 80092926, 81074662, 81681888, 81312835, 81353946",12
81761841,Battle Of The Baddest,Documentary,"Documentaries, Saudi, Middle Eastern, Boxing, Sports",2024,U/A 16+,English [Original],"81764952, 81048394, 81582384, 60031683, 80049873, 81681112, 80203144, 81450717, 81771310, 81317673, 81384842, 81231181",12
81761916,"Mon Laferte, Te Amo",Documentary,"Music, Chilean, Documentaries",2024,U/A 13+,"Spanish Latin America [Original], Spanish Latin America - Audio Description","81930855, 81238721, 81719138, 81700902, 81106901, 81026055, 81030342, 81771021, 81713263, 81031929, 81681888, 81006953",12
81762621,Madame Web,Action,"Sci-Fi, Action & Adventure, US",2024,U/A 13+,"Hindi, English [Original], Tamil, Telugu, English - Audio Description","81251375, 81652327, 81012048, 81602831, 81453003, 81465707, 81198933, 81416258, 81762779, 81002266, 81199145, 70097578",12
81762622,The Garfield Movie,Kids,"Family, Children & Family, Comedy, US",2024,U/A 7+,"Hindi, English [Original], Tamil, Telugu, English - Audio Description","70267728, 81218917, 81215996, 81221340, 81686326, 81640914, 70113007, 81451264, 80158156, 80117526, 81573303, 80217006",12
81762714,Goat - The Greatest Of All Time,Action,"Action & Adventure, Tamil-Language",2024,U/A 16+,"Hindi, Kannada, Tamil [Original], Telugu, Malayalam","81508241, 81639323, 81639319, 81728596, 81016196, 81671215, 81770422, 81493411, 81508719, 81726031, 81728598, 81648103",12
81762778,It Ends With Us,Drama,"Drama, Based on Books, Social Issue Dramas, US",2024,U/A 16+,"Hindi, English [Original], Tamil, Telugu, English - Audio Description","81349306, 81172914, 81611209, 81157573, 81043665, 81504327, 81747490, 60023237, 81447264, 786137, 60036227, 80149312",12
81762779,Ghostbusters: Frozen Empire,Sci-Fi,"Family, Sci-Fi, Comedy, Action & Adventure, US",2024,U/A 13+,"Hindi, English [Original], Tamil, Telugu, English - Audio Description","81156676, 81602831, 81652327, 81251375, 70027007, 80230619, 81489818, 81767635, 80005628, 80049939, 80037476, 80991404",12
81762792,Bad Boys: Ride Or Die,Action,"Crime, Comedy, Action & Adventure, US",2024,A,"Hindi, English [Original], Tamil, Telugu, English - Audio Description","60020801, 60020747, 70184054, 81076856, 80094318, 81073022, 80150243, 70059988, 17236928, 60022059, 81649988, 81093411",12
81763596,Modern Masters: Ss Rajamouli,Documentary,"Documentaries, Biographical Documentaries",2024,U/A 16+,"Hindi - Audio Description, Hindi, English [Original], Tamil, Telugu, English - Audio Description","81436688, 81095095, 81950437, 81922315, 81487929, 81307163, 80990073, 81611550, 81617079, 81384842, 81111279, 81312835",12
81764152,Mallari,Drama,"Filipino, Crime, Horror, Mystery",2023,A,Filipino [Original],"81757583, 70032591, 81028404, 81752733, 81691511, 81644920, 81739319, 81754265, 81767375, 81644122, 80219131, 81755768",12
81764466,Matt Rife: Lucid - A Crowd Work Special,Comedy,Stand-Up Comedy,2024,A,"English [Original], English - Audio Description","81708429, 81697662, 80174688, 81771853, 81251389, 81697660, 80117628, 81635847, 80174687, 81045453, 81717103, 81679673",12
81764579,Hot Frosty,Romance,"Romantic Comedies, Comedy, Romantic, US",2024,U/A 13+,"Hindi - Audio Description, English [Original], Hindi, English - Audio Description","81779944, 81498404, 81416312, 80242926, 81609502, 80160759, 81392060, 81779948, 81696232, 81779945, 81477797, 81766198",12
81764952,Jake Paul Vs. Mike Tyson,Sports,"Boxing, Sports Events, Sports, US TV Shows",2024,U/A 16+,"English [Original], English - Audio Description","81048394, 81582384, 80049873, 81026437, 81615144, 81771310, 81317673, 81450717, 81522570, 81761841, 81231181, 81739957",12
81765097,Chances Are You And I,Drama,"Filipino, Drama, Romantic",2024,U/A 7+,Filipino [Original],"81750553, 81773556, 81786970, 81901875, 81919926, 81581946, 81928495, 81919477, 81765098, 81716908, 81724382, 81615943",12
81765098,That Kind Of Love,Romance,"Filipino, Romantic Comedies, Comedy, Romantic",2024,U/A 13+,Filipino [Original],"81765097, 81597575, 81773556, 81901875, 81553952, 81919926, 81728680, 81928495, 81919477, 81665491, 81615943, 81946499",12
81766198,The Merry Gentlemen,Comedy,"Romantic Comedies, Comedy, Romantic, US",2024,U/A 13+,"Hindi - Audio Description, Hindi, English [Original], Tamil, Telugu, English - Audio Description","81779944, 81498404, 81764579, 81416312, 81779949, 81609502, 80160759, 81392060, 81779948, 81696232, 81779945, 81696231",12
81766345,Breaking And Re-Entering,Comedy,"Taiwanese, Comedy, Action & Adventure, Chinese",2024,U/A 16+,Mandarin Guoyu [Original],"81728085, 81746263, 81907087, 81717580, 81771382, 81689962, 81454087, 81730602, 81336431, 81738994, 81437344, 81740095",12
81766695,Gg (Good Game),Drama,"Filipino, Drama, Teen",2024,U/A 13+,Filipino [Original],"81765097, 81750553, 81597575, 81747923, 81901875, 81553952, 81919926, 81687834, 81759076, 81712030, 81728364, 81946499",12
81766865,To Kill A Tiger,Documentary,"Documentaries, Hindi-Language",2024,U/A 16+,"Hindi - Audio Description, Hindi [Original], English, Tamil, Telugu","81610577, 81252894, 81610333, 81095095, 81074663, 80990073, 81562326, 81512107, 81384842, 81111279, 81312835, 81000068",12
81767017,Temurun,Horror,"Indonesian, Horror, Thriller",2024,A,Indonesian [Original],"81755776, 81735367, 81675814, 81738677, 81767375, 81711292, 81751929, 81927722, 81908841, 81927385, 81738676, 81755768",12
81767058,My Brother Is Up On The Tree,Comedy,"Egyptian, Middle Eastern, Comedy",2023,U/A 13+,Arabic Egypt [Original],"81716242, 81641258, 81716252, 81587055, 81716255, 81587052, 81435715, 81641261, 81641264, 81551205, 81767080, 81716258",12
81767080,Marei The Primo,Comedy,"Egyptian, Middle Eastern, Comedy",2023,U/A 13+,Arabic Egypt [Original],"81716242, 81599075, 81641258, 81716252, 81587055, 81716255, 81587052, 81435715, 81641261, 81641264, 81767058, 81716258",12
81767375,The Corpse Washer,Horror,"Indonesian, Horror",2024,A,Indonesian [Original],"81757583, 81755776, 81675814, 81738676, 81016750, 81738677, 81751929, 81711292, 81753728, 81034937, 80219131, 81755768",12
81767564,Don'T Move,Thriller,"Thriller, US",2024,A,"Hindi - Audio Description, English [Original], Hindi, English - Audio Description","81232463, 81676888, 81128579, 81504326, 81641421, 81476963, 81500381, 60022700, 81681817, 81449034, 81758866, 81157374",12
81767635,Godzilla Minus One,Action,"Sci-Fi, Japanese, Drama, Action & Adventure",2023,U/A 13+,"Japanese [Original], English, Hindi, Tamil","81044417, 81245455, 81183713, 81199145, 80139562, 80195967, 80216309, 81602889, 80237937, 81762779, 70297757, 70267241",12
81767637,Godzilla Minus One/Minus Color,Action,"Sci-Fi, Japanese, Drama, Action & Adventure",2024,U/A 13+,"Japanese [Original], English, Hindi, Tamil","80228280, 81044417, 81245455, 80029196, 81183713, 80139562, 81722297, 81767635, 80216309, 81602889, 81746591, 80237937",12
81769841,Ctrl,Drama,"Hindi-Language, Bollywood, Drama, Thriller",2024,U/A 16+,"Hindi - Audio Description, Hindi [Original], English, Tamil, Telugu","81685896, 81762714, 81537953, 81128579, 81777258, 81144153, 81681817, 81509546, 81758866, 81631010, 81688853, 70111162",12
81770422,Saripodhaa Sanivaaram,Action,"Drama, Action & Adventure, Social Issue Dramas, Telugu-Language",2024,U/A 16+,"Hindi, Kannada, Telugu [Original], Tamil, Malayalam","81508717, 81685896, 81762714, 81680653, 81942680, 81721827, 81713677, 81728596, 81671215, 81637260, 81728598, 81726031",12
81770884,Pasutri Gaje,Comedy,"Indonesian, Romantic Comedies, Drama, Comedy, Romantic",2024,U/A 13+,Indonesian [Original],"81671922, 81260653, 81755772, 81971170, 81632937, 81516478, 81728111, 81260652, 81362645, 81755765, 81413554, 81747921",12
81771021,500 Days Of Escobar,Documentary,"Colombian, Documentaries, Crime, Political Documentaries",2023,U/A 16+,"Spanish Latin America [Original], Spanish Latin America - Audio Description","80184569, 81013210, 81474104, 81641767, 81654970, 81506509, 81600031, 80177803, 81713263, 81384842, 81596971, 81561941",12
81771382,Mission: Cross,Action,"Korean, Crime, Comedy, Action & Adventure",2024,U/A 16+,"Korean - Audio Description, English, Korean [Original], Hindi","81572011, 81282732, 81702144, 81454087, 81399639, 80183188, 81336431, 80013870, 81478985, 81437344, 81721676, 81478004",12
81771853,Joe Rogan: Burn The Boats,Comedy,Stand-Up Comedy,2024,A,"English [Original], English - Audio Description","81708429, 81764466, 80215419, 81457341, 81683615, 81665820, 80117443, 81697660, 81681458, 81757746, 81635847, 81605926",12
81773534,Article 370,Drama,"Hindi-Language, Bollywood, Military, Drama, Thriller",2024,U/A 16+,Hindi [Original],"81154455, 81436989, 81760391, 81633804, 81265803, 81242574, 81777258, 81305487, 81711003, 81292944, 80175334, 70293703",12
81773556,Love You To Debt,Drama,"Thai, Drama, Romantic",2024,U/A 13+,Thai [Original],"81745955, 81713705, 81780831, 81688728, 81786970, 81667857, 81919926, 81581946, 81481125, 81486321, 81779693, 81684729",12
81774155,Dear,Drama,"Drama, Tamil-Language",2024,U/A 13+,"Hindi, Kannada, Tamil [Original], Telugu, Malayalam","81588444, 81600221, 81615045, 81690671, 80158042, 81713677, 81644299, 81753407, 81341216, 81602976, 81711308, 81642992",12
81775463,Viva La Vida,Drama,"Drama, Romantic, Chinese",2024,U/A 16+,Mandarin [Original],"81349306, 81773556, 81942170, 81780831, 81907087, 81581946, 81730602, 81481125, 81604901, 81594918, 81718925, 80993655",12
81776083,Hasan Minhaj: Off With His Head,Comedy,Stand-Up Comedy,2024,U/A 16+,"English [Original], English - Audio Description","81764466, 81708429, 81037130, 80134781, 81685073, 81228515, 81717103, 81738579, 81140682, 81497808, 80239931, 81267396",12
81777258,Sector 36,Drama,"Hindi-Language, Bollywood, Crime, Drama, Thriller, Social Issue Dramas",2024,A,"Hindi - Audio Description, Hindi [Original], English, Tamil, Telugu","81154455, 81732726, 81685896, 81265803, 81690671, 81773534, 80088678, 81769841, 81681817, 81730920, 81750030, 80201175",12
81777798,The Only Girl In The Orchestra,Documentary,"Music, Documentaries, Biographical Documentaries, US",2024,U/A 7+,"English [Original], English - Audio Description","81122487, 81728930, 81488054, 80102952, 81171868, 81078137, 80216844, 81936472, 81387962, 80117454, 70308063, 81644889",12
81779693,Mai,Romance,"Vietnamese, Drama, Romantic",2024,U/A 16+,Vietnamese [Original],"81718224, 81773556, 81713705, 81517170, 81780831, 81718141, 81691576, 81481125, 60023237, 81748098, 80216058, 81166770",12
81779944,A Paris Christmas Waltz,Drama,"Drama, Romantic, US",2023,U,"English [Original], English - Audio Description","81498404, 81764579, 81779949, 80160759, 81392060, 81779948, 81696236, 81779945, 81696232, 81779947, 81766198, 81779946",12
81779945,A Royal Date For Christmas,Romance,"Canadian, Romantic Comedies, Comedy, Romantic",2023,U,"English [Original], English - Audio Description","81779944, 81498404, 81779949, 80160759, 81779948, 81609503, 81035234, 81696232, 81779947, 81696231, 81766198, 81779946",12
81779946,Swing Into Romance,Romance,"Family, Children & Family, Canadian, Romantic Comedies, Drama, Comedy, Romantic",2023,U,"English [Original], English - Audio Description","81779944, 81498404, 81779949, 81609502, 80160759, 81779948, 81035234, 81609503, 81696232, 81779945, 81779947, 81766198",12
81779947,Bringing Christmas Home,Romance,"Canadian, Drama, Romantic",2023,U/A 7+,"English [Original], English - Audio Description","81779944, 81498404, 81779949, 81609502, 80160759, 81779948, 81609503, 81696232, 81779945, 81696231, 81766198, 81779946",12
81779948,Twas The Text Before Christmas,Romance,"Canadian, Romantic",2023,U/A 7+,"English [Original], English - Audio Description","81779944, 81498404, 81764579, 81779949, 81609502, 80160759, 81392060, 81696232, 81779945, 81779947, 81766198, 81779946",12
81779949,Christmas On Windmill Way,Drama,"Canadian, Drama, Romantic",2023,U,"English [Original], English - Audio Description","81779944, 81498404, 81609502, 80160759, 81779948, 81609503, 81696232, 81779945, 81779947, 81696231, 81766198, 81779946",12
